,maxx,i,j,q,orders_long,orders_short,alpha
11439,3.819634631246628,35,30,2,2,0,3.819634631246628
3041,1.9058981987835542,13,20,2,3,1,3.8117963975671083
9772,0.9504596937869814,30,39,7,4,4,3.8018387751479255
12537,3.8017954443518374,38,31,17,2,0,3.8017954443518374
2326,0.9496949625250078,11,22,9,4,4,3.7987798501000314
10640,2.521106624404713,33,27,1,3,0,3.7816599366070696
292,0.26048858156757676,5,35,8,12,17,3.777084432729863
12508,7.534980403172925,38,30,7,1,0,3.7674902015864626
6540,1.8753660576347895,22,24,5,2,2,3.750732115269579
9178,2.496989916128068,29,26,2,3,0,3.745484874192102
5714,3.7346873244823513,20,20,15,2,0,3.7346873244823513
9215,2.479201018092737,29,28,1,2,1,3.7188015271391053
3838,1.0597936944359692,15,22,1,3,4,3.709277930525892
8190,0.9215539887849813,26,31,2,5,3,3.686215955139925
12432,3.684093525157591,38,26,7,2,0,3.684093525157591
3536,0.7352309857278386,14,26,3,4,6,3.676154928639193
30,0.2938777132061811,5,21,12,12,13,3.673471415077264
5419,1.2180495517805603,19,25,5,3,3,3.6541486553416807
12770,2.4337170013142844,39,27,3,3,0,3.6505755019714266
422,0.48671215813543833,6,22,5,5,10,3.6503411860157877
6189,1.8231640208103936,21,25,15,3,1,3.6463280416207873
9903,7.285639144002948,31,27,5,1,0,3.642819572001474
6106,3.6353522899813404,21,21,8,1,1,3.6353522899813404
42,0.3026524947872554,5,22,5,12,12,3.631829937447065
9887,3.6294814901721795,31,26,8,2,0,3.6294814901721795
9180,2.4096002930376392,29,26,4,3,0,3.6144004395564586
9844,3.6051671982109657,31,24,3,2,0,3.6051671982109657
609,0.2882249372733456,6,32,2,10,15,3.6028117159168196
712,0.25686776320524884,6,37,10,14,14,3.5961486848734836
706,0.2554114587796848,6,37,4,14,14,3.5757604229155873
3857,1.0195735829861192,15,23,1,3,4,3.5685075404514173
5719,2.375066676128109,20,21,1,2,1,3.5626000141921637
633,0.2626185634343871,6,33,7,12,15,3.545350606364226
11090,2.3511494799910335,34,31,14,2,1,3.5267242199865505
9216,2.348116605250006,29,28,2,2,1,3.5221749078750095
12589,1.4017115255092791,38,34,12,3,2,3.504278813773198
12417,3.495818606228142,38,25,11,2,0,3.495818606228142
603,0.27950105702120215,6,31,15,10,15,3.493763212765027
8804,1.7303311857134713,28,26,8,3,1,3.4606623714269427
7239,3.4533380789150874,24,21,1,1,1,3.4533380789150874
12414,3.4454497134247934,38,25,8,2,0,3.4454497134247934
5335,2.2898981775402074,19,20,16,1,2,3.434847266310311
364,0.2146575912821625,5,39,4,16,16,3.4345214605146
10723,2.2796245697353212,33,31,8,2,1,3.419436854602982
46,0.2845559915129453,5,22,9,12,12,3.4146718981553437
11009,3.4071005094845237,34,27,9,2,0,3.4071005094845237
12487,3.400140916712085,38,29,5,2,0,3.400140916712085
11027,3.372627644263774,34,28,8,2,0,3.372627644263774
8522,1.122492439579626,27,30,11,2,4,3.367477318738878
9826,3.3668742406515606,31,23,4,2,0,3.3668742406515606
608,0.26865585213299925,6,32,1,10,15,3.358198151662491
3859,0.9591089594003871,15,23,3,3,4,3.356881357901355
8442,2.2297087269240934,27,26,7,2,1,3.3445630903861403
658,0.247458725893008,6,34,13,13,14,3.3406927995556077
1141,0.6066928165678184,8,20,2,6,5,3.336810491123001
688,0.24545026837939415,6,36,5,14,13,3.313578623121821
2680,1.1030668718241698,12,21,2,3,3,3.3092006154725095
421,0.43925959195288966,6,22,4,5,10,3.2944469396466722
5778,1.3165340818392854,20,24,3,2,3,3.2913352045982136
4,0.27046818016504015,5,20,5,13,11,3.245618161980482
10644,2.160911526761095,33,27,5,3,0,3.2413672901416426
9543,2.1369709072564946,30,27,6,3,0,3.205456360884742
676,0.2282651592488773,6,35,12,14,14,3.195712229484282
10279,6.333073269986271,32,27,1,1,0,3.1665366349931356
8870,1.2652633339352841,28,29,17,2,3,3.16315833483821
8528,1.0502583748703287,27,30,17,2,4,3.150775124610986
5756,2.081179618870356,20,22,19,2,1,3.1217694283055337
9484,3.071802391564255,30,24,4,2,0,3.071802391564255
8867,1.2206198330673095,28,29,14,2,3,3.0515495826682737
2681,1.016275321193177,12,21,3,3,3,3.0488259635795307
9160,3.0356273351634266,29,25,3,2,0,3.0356273351634266
11824,2.992823750599809,36,30,7,2,0,2.992823750599809
7241,2.99155104201064,24,21,3,1,1,2.99155104201064
11406,1.993265511058797,35,28,7,3,0,2.9898982665881952
10285,5.9217562361209755,32,27,7,1,0,2.9608781180604877
10304,2.9564179800036974,32,28,7,2,0,2.9564179800036974
2321,0.7375636244253623,11,22,4,4,4,2.950254497701449
6527,1.9615391870079706,22,23,11,1,2,2.942308780511956
5713,2.93530529515117,20,20,14,2,0,2.93530529515117
10678,2.925404027819912,33,29,1,2,0,2.925404027819912
6133,2.9207430445435203,21,22,16,1,1,2.9207430445435203
2781,0.6452343583473822,12,26,8,5,4,2.90355461256322
31,0.23014659354867942,5,21,13,12,13,2.8768324193584927
6070,0.6359538955061,20,39,10,4,5,2.8617925297774502
5407,1.1406890790820108,19,24,12,3,2,2.8517226977050267
8780,2.838934179301147,28,25,3,2,0,2.838934179301147
12787,2.8077170400119336,39,28,1,2,0,2.8077170400119336
6118,2.801577297471616,21,22,1,1,1,2.801577297471616
12129,1.865851741708325,37,27,8,3,0,2.7987776125624872
1,0.23170146291856536,5,20,2,13,11,2.780417555022784
2755,0.7926301260566547,12,25,1,3,4,2.7742054411982915
4208,1.3816568922705907,16,21,10,2,2,2.7633137845411815
11769,1.841113598453104,36,27,9,3,0,2.761670397679656
6537,1.378769338556974,22,24,2,2,2,2.757538677113948
10336,1.3763053716370852,32,30,1,4,0,2.7526107432741704
10269,2.752467172229365,32,26,10,2,0,2.752467172229365
47,0.22761503426453675,5,22,10,12,12,2.731380411174441
8103,1.3561987209468318,26,26,10,3,1,2.7123974418936636
2093,0.3185443625686249,10,30,4,8,9,2.7076270818333117
9833,2.699990099935172,31,23,11,2,0,2.699990099935172
9489,2.684297429663874,30,24,9,2,0,2.684297429663874
6539,1.3367516273849291,22,24,4,2,2,2.6735032547698583
1040,0.2225084349012918,7,34,15,12,12,2.6701012188155016
12788,2.6694091590581053,39,28,2,2,0,2.6694091590581053
3534,0.5317871358886219,14,26,1,4,6,2.6589356794431094
610,0.21267437724636692,6,32,3,10,15,2.6584297155795866
7382,0.8790988947098819,24,28,11,4,2,2.6372966841296455
160,0.21917839926811497,5,28,9,11,13,2.6301407912173795
7384,0.870753554690475,24,28,13,4,2,2.612260664071425
7049,0.5211518823709476,23,31,1,6,4,2.605759411854738
623,0.20821440185776396,6,32,16,10,15,2.6026800232220495
11426,1.7171370583036427,35,29,8,3,0,2.575705587455464
10680,2.5739014998179615,33,29,3,2,0,2.5739014998179615
4206,1.2752084300438198,16,21,8,2,2,2.5504168600876396
2325,0.6329719450957005,11,22,8,4,4,2.531887780382802
11854,1.6870737853425335,36,31,18,1,2,2.5306106780138
4203,1.2637863879428557,16,21,5,2,2,2.5275727758857114
8500,0.7170213049099573,27,29,8,3,4,2.5095745671848504
9906,4.991629517697901,31,27,8,1,0,2.4958147588489505
6115,2.4769217328202005,21,21,17,1,1,2.4769217328202005
7749,1.2378470041093943,25,27,17,3,1,2.4756940082187886
3135,0.4936492286930267,13,25,1,5,5,2.4682461434651333
4199,1.229958861420971,16,21,1,2,2,2.459917722841942
12483,2.458998833661636,38,29,1,2,0,2.458998833661636
8784,2.4531295107025914,28,25,7,2,0,2.4531295107025914
9557,1.629573333426892,30,28,1,2,1,2.444360000140338
8094,1.2131170248446246,26,26,1,3,1,2.426234049689249
1110,0.2095525824320696,7,38,9,11,12,2.4098546979688003
10371,0.9578707862488424,32,31,17,4,1,2.394676965622106
5706,2.384844758497813,20,20,7,2,0,2.384844758497813
722,0.16991037337940368,6,38,1,14,14,2.3787452273116516
3078,1.1853473857884835,13,22,1,2,2,2.370694771576967
4617,0.9425440551745934,17,23,1,2,3,2.3563601379364836
6880,2.339790260567169,23,22,3,1,1,2.339790260567169
6099,2.335841105232662,21,21,1,1,1,2.335841105232662
5408,0.9322367760839972,19,24,13,3,2,2.330591940209993
6909,1.5430899420544277,23,23,13,2,1,2.3146349130816417
11853,1.5406634345161958,36,31,17,1,2,2.3109951517742937
5708,2.3038946795781996,20,20,9,2,0,2.3038946795781996
5796,0.7658383146797433,20,25,2,3,3,2.29751494403923
8424,1.5250496937705245,27,25,8,2,1,2.2875745406557866
460,0.2660991567356401,6,24,5,6,11,2.261842832252941
5334,1.5027904457165657,19,20,15,1,2,2.2541856685748485
9558,1.4984889205841616,30,28,2,2,1,2.2477333808762423
5,0.1869632894642338,5,20,6,13,11,2.2435594735708055
5758,1.0992525941632902,20,23,2,2,2,2.1985051883265805
10602,4.381445436800504,33,25,1,1,0,2.190722718400252
11070,1.0882283983216343,34,30,13,3,1,2.1764567966432686
4625,0.8677875266105891,17,23,9,2,3,2.169468816526473
12205,2.1656799604043266,37,31,8,1,1,2.1656799604043266
3839,0.6185920864007682,15,22,2,3,4,2.165072302402689
9827,2.151976546234705,31,23,5,2,0,2.151976546234705
11401,1.4291406189329008,35,28,2,3,0,2.143710928399351
7277,1.4230960969475137,24,23,1,2,1,2.1346441454212703
4207,1.0645339715331974,16,21,9,2,2,2.129067943066395
32,0.16731755222329023,5,21,14,12,13,2.091469402791128
4256,0.5220822480585946,16,24,1,2,6,2.0883289922343784
2075,0.2433764388482757,10,29,5,8,9,2.0686997302103434
7343,0.8213827387162812,24,26,10,3,2,2.053456846790703
704,0.14597705226410948,6,37,2,14,14,2.0436787316975327
11001,2.0358315483332943,34,27,1,2,0,2.0358315483332943
11020,2.0046820087498323,34,28,1,2,0,2.0046820087498323
5709,2.002355635602632,20,20,10,2,0,2.002355635602632
6962,0.9975090817119066,23,26,9,3,1,1.995018163423813
10608,3.9843782642630865,33,25,7,1,0,1.9921891321315432
6897,1.3207096230370412,23,23,1,2,1,1.9810644345555617
5339,0.9783176599344378,19,21,1,2,2,1.9566353198688755
3841,0.558127462815036,15,22,4,3,4,1.953446119852626
1039,0.16197681160947663,7,34,14,12,12,1.9437217393137196
8499,0.5542478961202708,27,29,7,3,4,1.939867636420948
9561,1.2880785951876925,30,28,5,2,1,1.9321178927815388
7667,1.905573228207913,25,23,11,1,1,1.905573228207913
8095,0.9522922021285198,26,26,2,3,1,1.9045844042570397
7,0.158125397632021,5,20,8,13,11,1.897504771584252
4619,0.7511534308750734,17,23,3,2,3,1.8778835771876834
7242,1.874054068328215,24,21,4,1,1,1.874054068328215
2506,0.3070819593305005,11,31,18,5,7,1.8424917559830027
10287,3.6823634961877683,32,27,9,1,0,1.8411817480938841
33,0.14664847608031606,5,21,15,12,13,1.8331059510039507
686,0.1351640810262564,6,36,3,14,13,1.8247150938544614
120,0.15809444522403887,5,26,7,11,12,1.818086120076447
9831,1.7711877166413488,31,23,9,2,0,1.7711877166413488
12212,1.7666453601039238,37,31,15,1,1,1.7666453601039238
6536,0.8716177337138923,22,24,1,2,2,1.7432354674277846
9614,0.494249137239189,30,31,1,4,3,1.7298719803371616
5333,1.1285193138148113,19,20,14,1,2,1.692778970722217
9265,0.672173310856852,29,30,13,2,3,1.68043327714213
11444,1.6644206534011445,35,30,7,2,0,1.6644206534011445
8189,0.4151417166640414,26,31,1,5,3,1.6605668666561657
723,0.1168271177855453,6,38,2,14,14,1.6355796489976342
3518,0.3611608354682528,14,25,4,5,4,1.6252237596071375
11403,1.076918539447838,35,28,4,3,0,1.615377809171757
12590,0.6429325398603858,38,34,13,3,2,1.6073313496509645
10298,1.5909354968729976,32,28,1,2,0,1.5909354968729976
611,0.12698259176511492,6,32,4,10,15,1.5872823970639365
371,0.0986797591790628,5,39,11,16,16,1.5788761468650048
12514,3.131285229998397,38,30,13,1,0,1.5656426149991984
10659,1.5547604404721689,33,28,1,2,0,1.5547604404721689
2594,0.22159388518100814,11,36,11,5,9,1.551157196267057
423,0.20541657461120594,6,22,6,5,10,1.5406243095840446
5340,0.7474240263234094,19,21,2,2,2,1.4948480526468189
4992,0.4981549908931224,18,22,15,3,3,1.494464972679367
9988,0.5977259599844597,31,31,14,3,2,1.494314899961149
10708,0.9749985175080753,33,30,12,3,0,1.462497776262113
10302,1.4598510840302668,32,28,5,2,0,1.4598510840302668
9,0.121564026605571,5,20,10,13,11,1.4587683192668521
12516,2.891041266631353,38,30,15,1,0,1.4455206333156765
9267,0.5768843042809227,29,30,15,2,3,1.442210760702307
5010,0.47341684763790165,18,23,14,3,3,1.420250542913705
3500,0.3154228019713398,14,24,5,5,4,1.4194026088710292
9595,0.4664522032255385,30,30,1,3,3,1.3993566096766155
11045,0.9199052125794299,34,29,7,3,0,1.3798578188691448
639,0.10141714059815161,6,33,13,12,15,1.3691313980750468
12233,0.6781851613868607,37,32,17,2,2,1.3563703227737214
652,0.1003018530807359,6,34,7,13,14,1.3540750165899347
6071,0.2969736719161037,20,39,11,4,5,1.3363815236224665
10317,0.8769783963840029,32,29,1,3,0,1.3154675945760044
5406,0.5225647628964838,19,24,11,3,2,1.3064119072412095
8439,0.8621647608524287,27,26,4,2,1,1.293247141278643
705,0.09208247064466965,6,37,3,14,14,1.289154589025375
6898,0.858922586132594,23,23,2,2,1,1.288383879198891
10303,1.2491766255196441,32,28,6,2,0,1.2491766255196441
7335,0.4928061664844746,24,26,2,3,2,1.2320154162111865
437,0.15338853740100786,6,23,1,6,10,1.2271082992080629
102,0.10642334644143099,5,25,8,11,12,1.2238684840764564
10662,1.2132657022329694,33,28,4,2,0,1.2132657022329694
7665,1.1735478474375016,25,23,9,1,1,1.1735478474375016
5326,0.7483394625619835,19,20,7,1,2,1.1225091938429752
10711,0.7445045039465397,33,30,15,3,0,1.1167567559198095
4200,0.5578070176013944,16,21,2,2,2,1.1156140352027888
12512,2.230953483787935,38,30,11,1,0,1.1154767418939675
2595,0.15828769533664905,11,36,12,5,9,1.1080138673565434
7280,0.7278381732898631,24,23,4,2,1,1.0917572599347947
8191,0.27172486554169173,26,31,3,5,3,1.086899462166767
8863,0.4224551284512431,28,29,10,2,3,1.0561378211281078
7353,0.3455807865497367,24,27,1,4,2,1.03674235964921
8866,0.41215278209709544,28,29,13,2,3,1.0303819552427387
121,0.08856958794124514,5,26,8,11,12,1.0185502613243191
4622,0.4063741999152756,17,23,6,2,3,1.015935499788189
6397,0.202873808845222,21,36,14,4,6,1.01436904422611
7685,0.6615131733095448,25,24,10,2,1,0.9922697599643173
7744,0.4842064711282734,25,27,12,3,1,0.9684129422565468
9985,0.38115950911451757,31,31,11,3,2,0.9528987727862939
1390,0.09494878563532302,8,33,4,9,11,0.9494878563532303
687,0.06955751289033447,6,36,4,14,13,0.9390264240195154
479,0.09290768655147576,6,25,5,7,13,0.9290768655147575
8779,0.9275527857746584,28,25,2,2,0,0.9275527857746584
8892,0.18449624333888373,28,31,1,5,5,0.9224812166944186
10613,1.8225681026705371,33,25,12,1,0,0.9112840513352686
12861,0.9063334074999482,39,31,18,1,1,0.9063334074999482
9247,0.44959590971926366,29,29,14,2,2,0.8991918194385273
170,0.07163669009806334,5,28,19,11,13,0.8596402811767601
4202,0.4276197132986725,16,21,4,2,2,0.855239426597345
12123,0.5394947837304873,37,27,2,3,0,0.809242175595731
8799,0.40459566271421005,28,26,3,3,1,0.8091913254284201
5400,0.31610848811414805,19,24,5,3,2,0.7902712202853701
670,0.05587735460814158,6,35,6,14,14,0.7822829645139822
11762,0.5153780754538426,36,27,2,3,0,0.7730671131807639
5398,0.3084937921142214,19,24,3,3,2,0.7712344802855535
12860,0.7663854676744933,39,31,17,1,1,0.7663854676744933
1058,0.06149750376760049,7,35,14,12,12,0.7379700452112059
7724,0.28965074079445385,25,26,11,3,2,0.7241268519861346
8440,0.4746597989520478,27,26,5,2,1,0.7119896984280717
12124,0.4521051606400585,37,27,3,3,0,0.6781577409600877
7662,0.6694696105525644,25,23,6,1,1,0.6694696105525644
8800,0.31720603962378113,28,26,4,3,1,0.6344120792475623
729,0.042778962225317005,6,38,8,14,14,0.598905471154438
5329,0.39467863217182153,19,20,10,1,2,0.5920179482577324
9490,0.5745481926507582,30,24,10,2,0,0.5745481926507582
12208,0.5474281350767718,37,31,11,1,1,0.5474281350767718
9167,0.5400753274300084,29,25,10,2,0,0.5400753274300084
6522,0.359773732965794,22,23,6,1,2,0.539660599448691
5320,0.3515172465594012,19,20,1,1,2,0.5272758698391018
3515,0.11171514699417576,14,25,1,5,4,0.5027181614737909
6,0.041791792549199756,5,20,7,13,11,0.501501510590397
4620,0.19813345566437046,17,23,4,2,3,0.49533363916092615
9251,0.23885846864267757,29,29,18,2,2,0.47771693728535514
10685,0.46857308362566014,33,29,8,2,0,0.46857308362566014
10,0.03735997833307732,5,20,11,13,11,0.4483197399969278
693,0.032714925771733024,6,36,10,14,13,0.4416514979183958
103,0.03689848915863726,5,25,9,11,12,0.4243326253243285
3374,0.06046759507983834,13,37,12,6,8,0.4232731655588684
5331,0.2658862830748107,19,20,12,1,2,0.39882942461221604
7361,0.13227592699689533,24,27,9,4,2,0.396827780990686
11066,0.19810157591243963,34,30,9,3,1,0.39620315182487925
9913,0.7826011654491841,31,27,15,1,0,0.39130058272459206
6961,0.18292328631039356,23,26,8,3,1,0.3658465726207871
12490,0.35827171119110796,38,29,8,2,0,0.35827171119110796
8787,0.35263742611052235,28,25,10,2,0,0.35263742611052235
5411,0.1341784260072535,19,24,16,3,2,0.33544606501813373
12519,0.6635365577427684,38,30,18,1,0,0.3317682788713842
3497,0.0659771134972628,14,24,2,5,4,0.2968970107376826
12125,0.1937684764244173,37,27,4,3,0,0.29065271463662595
9916,0.5529772669949362,31,27,18,1,0,0.2764886334974681
711,0.01909595646327291,6,37,9,14,14,0.26734339048582073
8421,0.17520712778598646,27,25,5,2,1,0.2628106916789797
10328,0.1708804190761889,32,29,12,3,0,0.25632062861428334
11764,0.1698278569198166,36,27,4,3,0,0.2547417853797249
3516,0.055995086076484964,14,25,2,5,4,0.25197788734418236
122,0.0205047936072982,5,26,9,11,12,0.23580512648392932
2736,0.07470161196341668,12,24,1,3,3,0.22410483589025004
6171,0.10888030637276752,21,24,16,3,1,0.21776061274553504
7410,0.05188867009854985,24,30,1,5,3,0.2075546803941994
5322,0.12062361294837287,19,20,3,1,2,0.1809354194225593
4627,0.06921866103061745,17,23,11,2,3,0.17304665257654364
10705,0.11120541814155643,33,30,9,3,0,0.16680812721233465
5405,0.05720779811490759,19,24,10,3,2,0.14301949528726898
9221,0.08686471903619139,29,28,7,2,1,0.13029707855428707
8802,0.059045444180184016,28,26,6,3,1,0.11809088836036803
2110,0.01228125774284253,10,31,2,9,9,0.11053131968558277
5401,0.043303013560959044,19,24,6,3,2,0.10825753390239762
10649,0.07212102030830629,33,27,10,3,0,0.10818153046245943
10343,0.03868874832008982,32,30,8,4,0,0.07737749664017964
2109,0.008383481565992466,10,31,1,9,9,0.0754513340939322
9185,0.04913910634037458,29,26,9,3,0,0.07370865951056187
6225,0.026174191933332758,21,27,13,3,2,0.0654354798333319
7325,0.02415089299206835,24,25,11,3,2,0.06037723248017088
3498,0.010257052579572008,14,24,3,5,4,0.04615673660807403
4991,0.007083842267398277,18,22,14,3,3,0.02125152680219483
1057,0.0009658804757853301,7,35,13,12,12,0.011590565709423961
8482,-0.00020647770249768854,27,28,9,3,3,-0.0006194331074930656
123,-0.002043289287371672,5,26,10,11,12,-0.023497826804774226
8849,-0.013125988745154443,28,28,15,2,2,-0.026251977490308886
9908,-0.07793111419487835,31,27,10,1,0,-0.03896555709743917
5009,-0.017654300987822447,18,23,13,3,3,-0.05296290296346734
6795,-0.02544940456014333,22,37,13,2,3,-0.06362351140035832
7683,-0.052005357832760404,25,24,8,2,1,-0.07800803674914061
5716,-0.08008514460440055,20,20,17,2,0,-0.08008514460440055
10332,-0.05597760677129426,32,29,16,3,0,-0.08396641015694138
5330,-0.05966045332085716,19,20,11,1,2,-0.08949067998128574
11092,-0.06576515905161798,34,31,16,2,1,-0.09864773857742697
476,-0.011140770331857872,6,25,2,7,13,-0.11140770331857872
346,-0.008998259847577648,5,38,5,16,16,-0.14397215756124238
7660,-0.14944279222110535,25,23,4,1,1,-0.14944279222110535
6491,-0.3152815082337715,22,21,13,1,0,-0.15764075411688575
6519,-0.1127802538524944,22,23,3,1,2,-0.1691703807787416
3013,-0.027690973620139725,12,38,12,6,7,-0.1799913285309082
11,-0.015200905616926785,5,20,12,13,11,-0.1824108674031214
11465,-0.09273242010468183,35,31,9,3,1,-0.18546484020936366
10292,-0.42645428126016316,32,27,14,1,0,-0.21322714063008158
6859,-0.4350396730219792,23,21,1,1,0,-0.2175198365109896
6548,-0.11081379592480199,22,24,13,2,2,-0.22162759184960398
650,-0.0166379257272343,6,34,5,13,14,-0.22461199731766301
12445,-0.15115255991093465,38,27,1,3,0,-0.22672883986640197
591,-0.01995190269427382,6,31,3,10,15,-0.24939878367842275
9177,-0.17191892308567014,29,26,1,3,0,-0.2578783846285052
48,-0.021879597341691905,5,22,11,12,12,-0.2625551681003029
5341,-0.1349789696964249,19,21,3,2,2,-0.2699579393928498
6521,-0.18762910684511983,22,23,5,1,2,-0.28144366026767975
