,close_time,o,h,l,c,v
443,2018-11-03 23:59:59.999,202.31,202.69,198.59,200.31,72084.92932
444,2018-11-04 23:59:59.999,200.27,218.76,199.0,212.11,182534.6216
445,2018-11-05 23:59:59.999,212.13,213.39,207.62,210.66,141432.1406
446,2018-11-06 23:59:59.999,210.64,221.25,209.11,220.74,197797.49527
447,2018-11-07 23:59:59.999,220.77,224.8,217.01,219.07,204931.0342
448,2018-11-08 23:59:59.999,219.06,220.78,212.49,212.79,189828.4945
449,2018-11-09 23:59:59.999,212.79,215.51,209.1,210.77,152215.94686
450,2018-11-10 23:59:59.999,210.78,215.55,209.02,213.25,131384.47893
451,2018-11-11 23:59:59.999,213.27,213.99,209.0,212.54,136268.81156
452,2018-11-12 23:59:59.999,212.6,214.22,210.9,212.89,99963.97203
453,2018-11-13 23:59:59.999,212.91,213.8,209.2,209.84,114466.36708
454,2018-11-14 23:59:59.999,209.84,210.3,176.16,187.43,434676.16832
455,2018-11-15 23:59:59.999,187.43,190.0,170.99,184.35,452416.10784
456,2018-11-16 23:59:59.999,184.35,185.0,173.0,176.89,241710.34763
457,2018-11-17 23:59:59.999,176.93,177.91,173.94,176.2,144804.70986
458,2018-11-18 23:59:59.999,176.2,182.94,176.1,178.97,141736.32263
459,2018-11-19 23:59:59.999,179.04,179.33,146.47,150.81,596789.83916
460,2018-11-20 23:59:59.999,150.76,154.7,126.95,133.82,996552.28721
461,2018-11-21 23:59:59.999,133.68,142.01,127.15,138.23,718957.78552
462,2018-11-22 23:59:59.999,138.36,140.4,125.64,126.63,334674.07185
463,2018-11-23 23:59:59.999,126.58,128.9,118.56,125.02,504352.24386
464,2018-11-24 23:59:59.999,125.0,130.81,112.32,114.89,471321.56764
465,2018-11-25 23:59:59.999,114.83,122.35,102.95,118.67,836233.31252
466,2018-11-26 23:59:59.999,118.65,121.5,106.41,110.68,679477.36231
467,2018-11-27 23:59:59.999,110.66,114.31,102.36,111.43,524024.40616
468,2018-11-28 23:59:59.999,111.38,126.8,111.37,122.9,578552.74124
469,2018-11-29 23:59:59.999,122.88,124.0,114.78,117.98,478777.39614
470,2018-11-30 23:59:59.999,117.99,120.26,111.09,113.73,418593.63529
471,2018-12-01 23:59:59.999,113.71,120.8,111.35,118.1,330159.06742
472,2018-12-02 23:59:59.999,118.09,120.73,116.0,116.57,273657.6215
473,2018-12-03 23:59:59.999,116.63,116.96,106.7,108.76,324446.03324
474,2018-12-04 23:59:59.999,108.76,113.2,106.0,109.94,275321.0063
475,2018-12-05 23:59:59.999,109.92,110.58,102.38,102.71,354071.53241
476,2018-12-06 23:59:59.999,102.73,104.68,90.2,91.0,586138.59043
477,2018-12-07 23:59:59.999,91.18,96.9,82.07,93.05,1030073.58467
478,2018-12-08 23:59:59.999,93.06,98.0,84.55,90.38,698217.12529
479,2018-12-09 23:59:59.999,90.39,98.7,88.63,93.26,520519.36023
480,2018-12-10 23:59:59.999,93.26,95.21,88.11,89.91,408573.02929
481,2018-12-11 23:59:59.999,89.88,91.65,85.83,87.76,339991.84246
482,2018-12-12 23:59:59.999,87.77,91.31,86.63,89.41,285436.04029
483,2018-12-13 23:59:59.999,89.39,90.71,84.71,86.34,331218.30083
484,2018-12-14 23:59:59.999,86.35,87.25,82.2,83.82,318003.73427
485,2018-12-15 23:59:59.999,83.82,85.0,81.79,83.76,217360.65775
486,2018-12-16 23:59:59.999,83.75,87.64,83.73,84.67,241366.76305
487,2018-12-17 23:59:59.999,84.68,97.0,84.4,94.02,472252.23388
488,2018-12-18 23:59:59.999,94.03,101.3,91.34,100.39,529946.79175
489,2018-12-19 23:59:59.999,100.39,107.55,97.75,98.74,827748.59096
490,2018-12-20 23:59:59.999,98.73,116.0,97.88,114.05,859612.57205
